Gene.ID	Chrom	Gene.Name	Biotype	SRR3133925_nodiff_rep1	SRR3133926_nodiff_rep2	SRR3133927_nodiff_rep3	SRR3133928_diff_rep1	SRR3133929_diff_rep2	SRR3133930_diff_rep3
ENSG00000166128	15	RAB8B	protein_coding	764	702	635	836	1030	893
ENSG00000138613	15	APH1B	protein_coding	318	305	276	969	930	814
ENSG00000074410	15	CA12	protein_coding	25	23	14	340	77	60
ENSG00000140455	15	AC007950.1	protein_coding	517	550	459	405	497	440
ENSG00000197361	15	FBXL22	protein_coding	3	3	7	5	2	5
ENSG00000103657	15	HERC1	protein_coding	2726	2487	2371	1363	2405	2146
ENSG00000035664	15	DAPK2	protein_coding	56	70	51	39	42	36
ENSG00000166797	15	CIAO2A	protein_coding	844	816	820	612	638	675
ENSG00000028528	15	SNX1	protein_coding	2969	2819	2520	2904	3625	3342
ENSG00000157734	15	SNX22	protein_coding	89	111	93	237	295	285
ENSG00000166794	15	PPIB	protein_coding	3228	3033	2818	10848	6314	5902
ENSG00000169118	15	CSNK1G1	protein_coding	1067	1045	1017	1085	1443	1416
ENSG00000259316	15	AC087632.1	protein_coding	5	2	2	0	0	1
ENSG00000166803	15	PCLAF	protein_coding	344	304	356	66	160	178
ENSG00000103671	15	TRIP4	protein_coding	553	556	490	683	722	754
ENSG00000180357	15	ZNF609	protein_coding	3630	3505	3185	2457	4047	3638
ENSG00000180304	15	OAZ2	protein_coding	3055	2918	2794	4437	5028	4394
ENSG00000166831	15	RBPMS2	protein_coding	604	557	418	587	684	601
ENSG00000140451	15	PIF1	protein_coding	721	714	664	164	316	283
ENSG00000241839	15	PLEKHO2	protein_coding	384	407	333	488	531	481
ENSG00000249240	15	AC069368.1	protein_coding	3	1	2	2	4	3
ENSG00000166839	15	ANKDD1A	protein_coding	347	374	318	396	454	423
ENSG00000090487	15	SPG21	protein_coding	1414	1302	1113	1218	1445	1294
ENSG00000103707	15	MTFMT	protein_coding	348	312	322	289	368	346
ENSG00000186198	15	SLC51B	protein_coding	2	0	0	2	0	2
ENSG00000103710	15	RASL12	protein_coding	0	0	0	0	0	0
ENSG00000234438	15	KBTBD13	protein_coding	1	0	1	1	0	0
ENSG00000246922	15	UBAP1L	protein_coding	192	162	129	150	155	159
ENSG00000090470	15	PDCD7	protein_coding	719	705	640	414	535	536
ENSG00000166855	15	CLPX	protein_coding	1019	904	899	695	817	739
ENSG00000138615	15	CILP	protein_coding	116	94	120	54	92	112
ENSG00000138617	15	PARP16	protein_coding	250	253	220	217	226	238
ENSG00000174498	15	IGDCC3	protein_coding	63	65	59	90	170	307
ENSG00000103742	15	IGDCC4	protein_coding	36	36	25	110	145	147
ENSG00000074603	15	DPP8	protein_coding	1356	1215	1205	1031	1525	1496
ENSG00000074696	15	HACD3	protein_coding	3613	3354	3277	4083	5230	5225
ENSG00000138614	15	INTS14	protein_coding	1008	902	900	1005	1032	1042
ENSG00000074621	15	SLC24A1	protein_coding	355	332	272	443	437	441
ENSG00000174485	15	DENND4A	protein_coding	584	504	493	423	547	543
ENSG00000103769	15	RAB11A	protein_coding	3535	3222	3318	3596	4122	4237
ENSG00000157890	15	MEGF11	protein_coding	113	109	75	39	70	46
ENSG00000166938	15	DIS3L	protein_coding	1156	1116	1003	658	1026	921
ENSG00000075131	15	TIPIN	protein_coding	358	310	319	200	279	279
ENSG00000169032	15	MAP2K1	protein_coding	1231	1122	972	829	1042	1041
ENSG00000174446	15	SNAPC5	protein_coding	470	454	415	425	420	413
ENSG00000174444	15	RPL4	protein_coding	24521	23153	21652	22115	25897	23756
ENSG00000174442	15	ZWILCH	protein_coding	1552	1290	1441	619	1146	1157
ENSG00000188501	15	LCTL	protein_coding	23	14	13	17	17	20
ENSG00000137834	15	SMAD6	protein_coding	523	360	253	182	142	110
ENSG00000166949	15	SMAD3	protein_coding	1350	1236	1058	1346	1549	1330
ENSG00000103591	15	AAGAB	protein_coding	2005	1892	1824	1719	2058	2026
ENSG00000103599	15	IQCH	protein_coding	74	106	86	118	126	114
ENSG00000189227	15	C15orf61	protein_coding	182	188	161	104	114	126
ENSG00000137764	15	MAP2K5	protein_coding	377	406	310	385	414	379
ENSG00000188779	15	SKOR1	protein_coding	55	67	56	74	84	72
ENSG00000033800	15	PIAS1	protein_coding	853	780	769	532	808	817
ENSG00000260007	15	AC107871.1	protein_coding	107	93	86	27	101	73
ENSG00000129007	15	CALML4	protein_coding	30	32	20	14	26	29
ENSG00000128973	15	CLN6	protein_coding	935	916	722	311	612	592
ENSG00000169018	15	FEM1B	protein_coding	2073	1939	1901	1388	1915	1888
ENSG00000137809	15	ITGA11	protein_coding	34	30	18	13	23	27
ENSG00000103647	15	CORO2B	protein_coding	33	28	19	46	34	44
ENSG00000140350	15	ANP32A	protein_coding	6601	6078	5861	4655	5710	5106
ENSG00000258484	15	SPESP1	protein_coding	1	1	0	0	0	1
ENSG00000255346	15	NOX5	protein_coding	2	4	6	15	19	25
ENSG00000138604	15	GLCE	protein_coding	368	319	325	705	726	679
ENSG00000137819	15	PAQR5	protein_coding	80	79	62	105	201	159
ENSG00000137807	15	KIF23	protein_coding	1745	1756	1726	444	858	777
ENSG00000137818	15	RPLP1	protein_coding	20138	16818	16517	14924	16507	15276
ENSG00000140332	15	TLE3	protein_coding	3164	2895	2224	1986	3533	2731
ENSG00000137831	15	UACA	protein_coding	637	609	589	901	1076	1005
ENSG00000166173	15	LARP6	protein_coding	723	640	554	1074	865	793
ENSG00000137821	15	LRRC49	protein_coding	800	711	696	646	706	722
ENSG00000129028	15	THAP10	protein_coding	320	270	231	186	199	162
ENSG00000187720	15	THSD4	protein_coding	1988	1908	1436	2927	2886	2219
ENSG00000225362	15	CT62	protein_coding	15	4	7	4	9	8
ENSG00000278570	15	NR2E3	protein_coding	19	15	6	13	8	9
ENSG00000066933	15	MYO9A	protein_coding	1104	1002	993	853	1273	1278
ENSG00000166192	15	SENP8	protein_coding	77	64	61	99	108	120
ENSG00000175318	15	GRAMD2A	protein_coding	9	14	12	47	40	41
ENSG00000067225	15	PKM	protein_coding	33936	33529	28114	17137	26821	24776
ENSG00000137817	15	PARP6	protein_coding	2505	2577	2365	1354	1565	1698
ENSG00000273025	15	AC009690.3	protein_coding	0	0	0	0	0	0
ENSG00000260729	15	AC009690.1	protein_coding	18	26	11	11	16	9
ENSG00000140488	15	CELF6	protein_coding	1	0	0	1	1	1
ENSG00000213614	15	HEXA	protein_coding	646	613	551	1317	788	751
ENSG00000187806	15	TMEM202	protein_coding	0	0	0	0	0	1
ENSG00000166233	15	ARIH1	protein_coding	1525	1434	1429	1617	1969	1863
ENSG00000215186	15	GOLGA6B	protein_coding	3	2	0	2	0	3
ENSG00000175202	15	HIGD2B	protein_coding	0	0	1	0	1	0
ENSG00000140463	15	BBS4	protein_coding	662	636	652	959	979	962
ENSG00000159322	15	ADPGK	protein_coding	1116	1069	933	1114	1130	1105
ENSG00000067141	15	NEO1	protein_coding	3140	3065	2744	3804	4018	3489
ENSG00000138622	15	HCN4	protein_coding	5	7	2	4	0	1
ENSG00000183324	15	REC114	protein_coding	0	0	1	0	0	0
ENSG00000156642	15	NPTN	protein_coding	541	570	501	823	760	721
ENSG00000103855	15	CD276	protein_coding	3600	3421	2821	7018	5393	4754
ENSG00000205363	15	INSYN1	protein_coding	59	69	62	54	37	23
ENSG00000167139	15	TBC1D21	protein_coding	0	0	0	0	0	0
ENSG00000129038	15	LOXL1	protein_coding	2	0	1	34	19	7
ENSG00000067221	15	STOML1	protein_coding	361	353	268	345	392	394
ENSG00000140464	15	PML	protein_coding	789	770	586	755	949	801
ENSG00000159289	15	GOLGA6A	protein_coding	0	1	1	1	0	1
ENSG00000167178	15	ISLR2	protein_coding	4455	4175	3343	2084	3666	3820
ENSG00000129009	15	ISLR	protein_coding	1464	1440	1053	699	1127	1165
ENSG00000137868	15	STRA6	protein_coding	13821	13853	10953	2878	5911	6133
ENSG00000140481	15	CCDC33	protein_coding	676	655	525	149	371	330
ENSG00000140459	15	CYP11A1	protein_coding	34	35	23	19	21	23
ENSG00000138623	15	SEMA7A	protein_coding	80	64	58	46	90	63
ENSG00000138629	15	UBL7	protein_coding	1957	1771	1611	1496	1811	1741
ENSG00000179361	15	ARID3B	protein_coding	1039	1021	922	606	1374	1377
ENSG00000179335	15	CLK3	protein_coding	2047	1954	1620	1621	1996	2012
ENSG00000179151	15	EDC3	protein_coding	1582	1525	1396	1119	1629	1478
ENSG00000140465	15	CYP1A1	protein_coding	43	21	25	44	46	29
ENSG00000140505	15	CYP1A2	protein_coding	2	0	0	0	0	0
ENSG00000103653	15	CSK	protein_coding	2144	2123	1689	1292	1879	1662
ENSG00000140506	15	LMAN1L	protein_coding	2	1	3	0	0	0
ENSG00000213578	15	CPLX3	protein_coding	0	0	0	0	0	0
ENSG00000140474	15	ULK3	protein_coding	1930	1905	1627	1249	1447	1486
ENSG00000140497	15	SCAMP2	protein_coding	997	992	872	1425	1413	1476
ENSG00000178802	15	MPI	protein_coding	997	1002	814	618	705	724
ENSG00000178761	15	FAM219B	protein_coding	584	611	512	560	618	691
ENSG00000178741	15	COX5A	protein_coding	1702	1565	1431	1514	1769	1725
ENSG00000178718	15	RPP25	protein_coding	1137	1124	991	693	1078	1032
ENSG00000198794	15	SCAMP5	protein_coding	4361	4242	3792	2310	3226	3199
ENSG00000138621	15	PPCDC	protein_coding	222	217	159	168	172	152
ENSG00000167173	15	C15orf39	protein_coding	416	522	400	271	727	542
ENSG00000167195	15	GOLGA6C	protein_coding	0	0	0	2	0	0
ENSG00000140478	15	GOLGA6D	protein_coding	0	0	0	0	0	2
ENSG00000140365	15	COMMD4	protein_coding	2121	1940	1806	1227	1346	1338
ENSG00000140398	15	NEIL1	protein_coding	448	500	372	674	637	609
ENSG00000140400	15	MAN2C1	protein_coding	2202	2287	1891	1122	1481	1634
ENSG00000169375	15	SIN3A	protein_coding	2712	2607	2326	2562	3194	2813
ENSG00000169410	15	PTPN9	protein_coding	1745	1725	1654	1823	1970	1900
ENSG00000169371	15	SNUPN	protein_coding	251	261	206	236	251	248
ENSG00000177971	15	IMP3	protein_coding	621	635	600	374	489	519
ENSG00000173548	15	SNX33	protein_coding	985	977	828	985	1359	1083
ENSG00000173546	15	CSPG4	protein_coding	109	122	65	71	154	123
ENSG00000182950	15	ODF3L1	protein_coding	6	3	2	10	7	11
ENSG00000140367	15	UBE2Q2	protein_coding	686	639	653	1326	1185	1232
ENSG00000167196	15	FBXO22	protein_coding	1643	1450	1390	1025	1314	1348
ENSG00000169752	15	NRG4	protein_coding	21	13	11	22	24	27
ENSG00000169758	15	TMEM266	protein_coding	61	70	48	91	113	98
ENSG00000140374	15	ETFA	protein_coding	1937	1785	1694	1443	1824	1634
ENSG00000159556	15	ISL2	protein_coding	167	156	124	54	97	91
ENSG00000140386	15	SCAPER	protein_coding	568	513	511	429	640	659
ENSG00000117906	15	RCN2	protein_coding	3468	2955	3170	4632	3398	3294
ENSG00000140368	15	PSTPIP1	protein_coding	74	62	45	24	41	72
ENSG00000140391	15	TSPAN3	protein_coding	6067	5437	5394	5459	5259	5104
ENSG00000173517	15	PEAK1	protein_coding	1420	1369	1161	978	1559	1516
ENSG00000140382	15	HMG20A	protein_coding	1360	1325	1221	816	1262	1207
ENSG00000169783	15	LINGO1	protein_coding	136	117	102	88	249	197
ENSG00000167202	15	TBC1D2B	protein_coding	581	582	524	562	917	886
ENSG00000183476	15	SH2D7	protein_coding	50	50	37	35	61	45
ENSG00000136425	15	CIB2	protein_coding	847	811	647	836	1048	926
ENSG00000166411	15	IDH3A	protein_coding	715	637	553	328	428	362
ENSG00000103740	15	ACSBG1	protein_coding	4	7	1	7	15	33
ENSG00000140403	15	DNAJA4	protein_coding	25	38	39	32	46	39
ENSG00000140395	15	WDR61	protein_coding	1088	983	971	908	1008	1044
ENSG00000166426	15	CRABP1	protein_coding	704	594	451	1472	1757	1790
ENSG00000136381	15	IREB2	protein_coding	3627	3254	3219	2398	3323	3263
ENSG00000188266	15	HYKK	protein_coding	37	36	24	125	123	119
ENSG00000041357	15	PSMA4	protein_coding	3669	3249	3314	3103	3591	3498
ENSG00000169684	15	CHRNA5	protein_coding	1137	1076	1026	1075	1735	1726
ENSG00000080644	15	CHRNA3	protein_coding	12609	12006	11105	12257	19180	19089
ENSG00000117971	15	CHRNB4	protein_coding	1729	1763	1472	2039	3391	3537
ENSG00000136378	15	ADAMTS7	protein_coding	3304	3253	2550	5038	6148	5164
ENSG00000185787	15	MORF4L1	protein_coding	3689	3319	3504	3535	3730	3866
ENSG00000103811	15	CTSH	protein_coding	226	220	165	1108	660	596
ENSG00000058335	15	RASGRF1	protein_coding	5	4	3	4	1	2
ENSG00000235711	15	ANKRD34C	protein_coding	1	2	2	0	0	0
ENSG00000166557	15	TMED3	protein_coding	1471	1372	1234	3304	1717	1476
ENSG00000169330	15	MINAR1	protein_coding	149	154	168	94	157	140
ENSG00000136371	15	MTHFS	protein_coding	69	44	37	37	45	41
ENSG00000259332	15	ST20-MTHFS	protein_coding	10	6	1	1	6	4
ENSG00000180953	15	ST20	protein_coding	77	80	72	106	127	134
ENSG00000140379	15	BCL2A1	protein_coding	0	0	1	9	4	1
ENSG00000086666	15	ZFAND6	protein_coding	1295	1182	1212	1760	2127	1887
ENSG00000103876	15	FAH	protein_coding	405	360	278	673	595	581
ENSG00000259417	15	CTXND1	protein_coding	2	0	1	6	3	4
ENSG00000172379	15	ARNT2	protein_coding	2337	2272	2016	1637	2034	1976
ENSG00000136379	15	ABHD17C	protein_coding	183	182	159	133	162	113
ENSG00000103888	15	CEMIP	protein_coding	267	172	151	49	53	76
ENSG00000117899	15	MESD	protein_coding	1165	1129	1060	1262	1237	1210
ENSG00000140406	15	TLNRD1	protein_coding	1446	1403	1120	752	1117	1006
ENSG00000156206	15	CFAP161	protein_coding	6	4	7	1	3	3
ENSG00000172349	15	IL16	protein_coding	9	11	3	2	3	6
ENSG00000172345	15	STARD5	protein_coding	31	24	24	52	49	32
ENSG00000188869	15	TMC3	protein_coding	12	14	5	31	9	17
ENSG00000183496	15	MEX3B	protein_coding	1021	1011	854	814	1219	1144
ENSG00000140598	15	EFL1	protein_coding	875	794	797	606	800	766
ENSG00000188659	15	SAXO2	protein_coding	36	35	31	34	41	25
ENSG00000278662	15	GOLGA6L10	protein_coding	2	6	2	7	8	2
ENSG00000197978	15	GOLGA6L9	protein_coding	360	347	337	348	521	464
ENSG00000182774	15	RPS17	protein_coding	506	487	427	225	340	359
ENSG00000260836	15	AC245033.1	protein_coding	1	3	0	0	0	0
ENSG00000214575	15	CPEB1	protein_coding	106	105	102	92	83	93
ENSG00000103723	15	AP3B2	protein_coding	3878	3926	3298	700	1429	1604
ENSG00000186628	15	FSD2	protein_coding	4	1	4	1	0	3
ENSG00000156232	15	WHAMM	protein_coding	184	180	155	142	170	162
ENSG00000103942	15	HOMER2	protein_coding	731	722	654	501	735	778
ENSG00000169612	15	RAMAC	protein_coding	170	182	153	132	172	199
ENSG00000169609	15	C15orf40	protein_coding	685	646	514	507	729	761
ENSG00000064726	15	BTBD1	protein_coding	2035	1692	1815	1919	2131	2134
ENSG00000136404	15	TM6SF1	protein_coding	19	19	18	32	38	53
ENSG00000166503	15	HDGFL3	protein_coding	2907	2767	2775	2469	2827	2648
ENSG00000169594	15	BNC1	protein_coding	0	1	1	0	3	2
ENSG00000140600	15	SH3GL3	protein_coding	0	0	0	0	0	0
ENSG00000156218	15	ADAMTSL3	protein_coding	0	0	0	0	0	0
ENSG00000259511	15	UBE2Q2L	protein_coding	13	7	8	4	11	8
ENSG00000184206	15	GOLGA6L4	protein_coding	9	5	4	3	16	19
ENSG00000176371	15	ZSCAN2	protein_coding	442	437	395	375	476	439
ENSG00000177082	15	WDR73	protein_coding	447	453	334	344	409	448
ENSG00000197696	15	NMB	protein_coding	232	209	196	719	387	403
ENSG00000140612	15	SEC11A	protein_coding	3646	3262	3277	4663	4641	4423
ENSG00000166716	15	ZNF592	protein_coding	1497	1587	1304	784	1388	1330
ENSG00000136383	15	ALPK3	protein_coding	39	55	44	61	115	105
ENSG00000156222	15	SLC28A1	protein_coding	0	0	1	1	1	1
ENSG00000073417	15	PDE8A	protein_coding	977	914	879	748	901	905
ENSG00000170776	15	AKAP13	protein_coding	2391	2296	2068	1934	3598	3439
ENSG00000183655	15	KLHL25	protein_coding	719	676	598	359	563	498
ENSG00000273540	15	AGBL1	protein_coding	14	14	6	14	16	21
ENSG00000140538	15	NTRK3	protein_coding	8	15	10	18	10	6
ENSG00000259494	15	MRPL46	protein_coding	183	152	114	115	156	129
ENSG00000173867	15	AC013489.1	protein_coding	0	1	2	2	1	3
ENSG00000181991	15	MRPS11	protein_coding	613	608	580	469	557	548
ENSG00000140543	15	DET1	protein_coding	57	62	52	71	79	78
ENSG00000181026	15	AEN	protein_coding	2536	2413	2135	1209	1465	1564
ENSG00000172183	15	ISG20	protein_coding	38	38	50	176	110	115
ENSG00000157766	15	ACAN	protein_coding	1	0	1	0	0	1
ENSG00000140511	15	HAPLN3	protein_coding	321	277	195	415	350	243
ENSG00000140545	15	MFGE8	protein_coding	1810	1742	1367	3980	3549	2948
ENSG00000140526	15	ABHD2	protein_coding	4970	4694	4123	2930	3922	3707
ENSG00000140522	15	RLBP1	protein_coding	5	2	1	0	1	1
ENSG00000140525	15	FANCI	protein_coding	4311	4079	4160	828	1855	1827
ENSG00000140521	15	POLG	protein_coding	2011	1927	1490	884	1610	1566
ENSG00000140519	15	RHCG	protein_coding	53	62	53	18	32	29
ENSG00000140534	15	TICRR	protein_coding	1000	950	957	186	458	436
ENSG00000166813	15	KIF7	protein_coding	878	869	666	633	906	835
ENSG00000166819	15	PLIN1	protein_coding	6	15	18	15	20	18
ENSG00000166821	15	PEX11A	protein_coding	289	282	243	412	484	492
ENSG00000140527	15	WDR93	protein_coding	7	12	4	38	29	33
ENSG00000166823	15	MESP1	protein_coding	18	15	7	10	15	17
ENSG00000188095	15	MESP2	protein_coding	10	6	3	5	1	7
ENSG00000166825	15	ANPEP	protein_coding	176	194	136	1453	1131	893
ENSG00000157823	15	AP3S2	protein_coding	544	516	451	576	574	632
ENSG00000250021	15	ARPIN-AP3S2	protein_coding	0	0	0	0	0	2
ENSG00000242498	15	ARPIN	protein_coding	584	584	548	1072	1143	1040
ENSG00000140548	15	ZNF710	protein_coding	675	689	546	290	498	519
ENSG00000182054	15	IDH2	protein_coding	4218	4242	3506	1572	2628	2312
ENSG00000185033	15	SEMA4B	protein_coding	1179	1124	887	2158	2033	1656
ENSG00000185043	15	CIB1	protein_coding	530	462	389	1559	1013	979
ENSG00000183208	15	GDPGP1	protein_coding	32	39	24	51	62	51
ENSG00000284626	15	AC091167.7	protein_coding	3	1	1	1	0	2
ENSG00000213471	15	TTLL13P	protein_coding	1	5	3	10	4	3
ENSG00000261147	15	AC091167.2	protein_coding	0	0	3	0	1	0
ENSG00000182768	15	NGRN	protein_coding	2853	2738	2356	1904	2357	2498
ENSG00000275674	15	AC091167.6	protein_coding	4	0	1	1	2	0
ENSG00000196391	15	ZNF774	protein_coding	168	201	197	96	183	183
ENSG00000140575	15	IQGAP1	protein_coding	3913	3709	3558	3159	4329	4455
ENSG00000140577	15	CRTC3	protein_coding	1071	1086	997	985	1129	1029
ENSG00000197299	15	BLM	protein_coding	828	761	758	150	436	353
ENSG00000140564	15	FURIN	protein_coding	1041	983	718	1968	1204	910
ENSG00000182511	15	FES	protein_coding	13	20	21	15	18	12
ENSG00000196547	15	MAN2A2	protein_coding	2718	2764	2159	1295	1579	1471
ENSG00000184508	15	HDDC3	protein_coding	226	244	177	226	245	234
ENSG00000140553	15	UNC45A	protein_coding	2609	2455	2053	2362	2674	2365
ENSG00000166965	15	RCCD1	protein_coding	1220	1247	1060	608	796	792
ENSG00000198901	15	PRC1	protein_coding	397	393	302	82	179	153
ENSG00000284946	15	AC068831.7	protein_coding	365	341	307	79	145	119
ENSG00000184056	15	VPS33B	protein_coding	128	118	118	124	122	140
ENSG00000185518	15	SV2B	protein_coding	9	8	12	13	8	4
ENSG00000176463	15	SLCO3A1	protein_coding	696	665	563	501	534	456
ENSG00000140557	15	ST8SIA2	protein_coding	1216	1157	1015	461	675	778
ENSG00000185442	15	FAM174B	protein_coding	203	193	182	233	259	270
ENSG00000279765	15	AC013394.1	protein_coding	8	8	6	2	1	2
ENSG00000173575	15	CHD2	protein_coding	2568	2480	2392	2132	2791	2859
ENSG00000182175	15	RGMA	protein_coding	191	176	122	1436	656	428
ENSG00000140563	15	MCTP2	protein_coding	41	48	37	247	143	119
ENSG00000185551	15	NR2F2	protein_coding	2	0	2	18	31	19
ENSG00000185594	15	SPATA8	protein_coding	0	0	0	0	0	0
ENSG00000140450	15	ARRDC4	protein_coding	353	281	287	448	752	676
ENSG00000283597	15	FAM169B	protein_coding	0	0	1	1	1	0
ENSG00000140443	15	IGF1R	protein_coding	6456	6315	5663	4127	6146	5417
ENSG00000183571	15	PGPEP1L	protein_coding	0	0	0	0	0	0
ENSG00000182253	15	SYNM	protein_coding	665	566	515	397	559	523
ENSG00000103852	15	TTC23	protein_coding	98	101	96	128	149	161
ENSG00000168904	15	LRRC28	protein_coding	347	328	269	289	376	359
ENSG00000068305	15	MEF2A	protein_coding	935	892	869	829	1000	925
ENSG00000183060	15	LYSMD4	protein_coding	436	482	383	214	316	322
ENSG00000140470	15	ADAMTS17	protein_coding	43	40	32	19	69	56
ENSG00000154227	15	CERS3	protein_coding	1	1	0	0	0	1
ENSG00000140471	15	LINS1	protein_coding	234	241	263	125	208	225
ENSG00000183475	15	ASB7	protein_coding	405	400	426	328	476	379
ENSG00000184254	15	ALDH1A3	protein_coding	466	470	377	3595	4356	3605
ENSG00000154237	15	LRRK1	protein_coding	680	716	590	698	1026	969
ENSG00000131873	15	CHSY1	protein_coding	2148	1834	1919	3245	4188	4042
ENSG00000131871	15	SELENOS	protein_coding	1050	996	967	2834	2451	2587
ENSG00000131876	15	SNRPA1	protein_coding	772	738	652	409	578	569
ENSG00000140479	15	PCSK6	protein_coding	347	278	252	272	437	406
ENSG00000184277	15	TM2D3	protein_coding	977	921	885	1171	1227	1308
ENSG00000185418	15	TARSL2	protein_coding	465	388	394	439	532	522
ENSG00000184140	15	OR4F6	protein_coding	0	0	0	0	0	0
ENSG00000182854	15	OR4F15	protein_coding	0	0	0	0	0	0
ENSG00000177693	15	OR4F4	protein_coding	0	0	0	0	0	0
ENSG00000161980	16	POLR3K	protein_coding	764	685	572	326	561	541
ENSG00000161981	16	SNRNP25	protein_coding	1034	953	818	780	990	980
ENSG00000007384	16	RHBDF1	protein_coding	281	293	200	1137	944	742
ENSG00000103152	16	MPG	protein_coding	576	587	449	998	794	685
ENSG00000103148	16	NPRL3	protein_coding	1011	1089	798	746	1003	980
ENSG00000130656	16	HBZ	protein_coding	1	0	0	1	4	2
ENSG00000206177	16	HBM	protein_coding	0	0	0	0	0	1
ENSG00000188536	16	HBA2	protein_coding	0	0	0	0	0	0
ENSG00000206172	16	HBA1	protein_coding	0	0	0	0	0	0
ENSG00000086506	16	HBQ1	protein_coding	36	31	27	143	150	122
ENSG00000007392	16	LUC7L	protein_coding	2468	2361	2163	1983	2413	2595
ENSG00000167930	16	FAM234A	protein_coding	1300	1153	866	3208	2042	2013
ENSG00000269881	16	AC004754.1	protein_coding	4	3	1	16	8	8
ENSG00000076344	16	RGS11	protein_coding	530	558	393	965	1051	1163
ENSG00000242173	16	ARHGDIG	protein_coding	196	173	144	231	364	387
ENSG00000185615	16	PDIA2	protein_coding	135	172	103	169	345	357
ENSG00000103126	16	AXIN1	protein_coding	1198	1190	916	952	1173	1090
ENSG00000086504	16	MRPL28	protein_coding	2392	2102	1865	2825	2846	2772
ENSG00000129925	16	TMEM8A	protein_coding	2310	2198	1614	4309	3386	3000
ENSG00000103202	16	NME4	protein_coding	6496	6258	4914	8726	10141	9219
ENSG00000242612	16	DECR2	protein_coding	405	381	265	1076	863	931
ENSG00000090565	16	RAB11FIP3	protein_coding	1699	1681	1355	1673	1664	1503
ENSG00000103326	16	CAPN15	protein_coding	2447	2314	1925	697	1346	1218
ENSG00000161992	16	PRR35	protein_coding	2	2	1	0	2	2
ENSG00000007541	16	PIGQ	protein_coding	1760	1705	1352	1477	1514	1516
ENSG00000257108	16	NHLRC4	protein_coding	43	34	28	101	79	65
ENSG00000197562	16	RAB40C	protein_coding	688	659	506	698	717	725
ENSG00000127578	16	WFIKKN1	protein_coding	37	31	24	68	53	53
ENSG00000130731	16	METTL26	protein_coding	1023	982	783	1059	1152	1111
ENSG00000172366	16	MCRIP2	protein_coding	658	676	518	597	636	570
ENSG00000161996	16	WDR90	protein_coding	3141	3204	2528	1509	1845	1935
ENSG00000140983	16	RHOT2	protein_coding	5283	5282	3879	4218	4398	4271
ENSG00000103269	16	RHBDL1	protein_coding	159	142	103	699	443	467
